img1_path,img2_path,true_label,cosine_similarity,cosine_distance,euclidean_distance
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/0.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/1.jpg,1,0.5644515752792358,0.43554842472076416,0.9333256931219286
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/2.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/3.jpg,1,0.1753344088792801,0.8246655911207199,1.2842628945202146
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/4.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/5.jpg,1,0.4971054196357727,0.5028945803642273,1.0028904031490453
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/6.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/7.jpg,1,0.5511679649353027,0.44883203506469727,0.9474513550200847
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/8.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/9.jpg,1,0.4473937749862671,0.5526062250137329,1.051290849397761
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/10.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/11.jpg,1,0.536629855632782,0.463370144367218,0.9626735109757805
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/12.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/13.jpg,1,0.5528798699378967,0.44712013006210327,0.9456427761708999
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/14.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/15.jpg,1,0.5791589617729187,0.4208410382270813,0.9174323279970914
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/16.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/17.jpg,1,0.5401008129119873,0.4598991870880127,0.959061194176902
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/18.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/19.jpg,1,0.5504226684570312,0.44957733154296875,0.9482376617103634
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/20.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/21.jpg,1,0.4807320237159729,0.5192679762840271,1.019085841609064
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/22.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/23.jpg,1,0.48281198740005493,0.5171880125999451,1.0170427843507324
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/24.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/25.jpg,1,0.5110930800437927,0.4889069199562073,0.9888446995926178
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/26.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/27.jpg,1,0.6144367456436157,0.3855632543563843,0.8781380920520238
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/28.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/29.jpg,1,0.577370285987854,0.422629714012146,0.9193799149558859
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/30.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/31.jpg,1,0.6076407432556152,0.39235925674438477,0.8858433910623082
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/32.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/33.jpg,1,0.54936683177948,0.45063316822052,0.9493504813508233
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/34.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/35.jpg,1,0.49480554461479187,0.5051944553852081,1.0051810338294374
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/36.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/37.jpg,1,0.5171078443527222,0.48289215564727783,0.9827432580763684
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/38.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/39.jpg,1,0.543259859085083,0.456740140914917,0.9557616239574772
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/40.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/41.jpg,1,0.4910232424736023,0.5089767575263977,1.0089368241137775
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/42.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/43.jpg,1,0.35872820019721985,0.6412717998027802,1.1324944148231197
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/44.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/45.jpg,1,0.3725404441356659,0.6274595558643341,1.1202317223363514
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/46.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/47.jpg,1,0.6028215885162354,0.39717841148376465,0.891266976257692
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/48.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/49.jpg,1,0.6749072074890137,0.32509279251098633,0.8063408615604027
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/50.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/51.jpg,1,0.5166161060333252,0.4833838939666748,0.9832435038856598
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/52.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/53.jpg,1,0.4315358102321625,0.5684641897678375,1.0662684369030506
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/54.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/55.jpg,1,0.42631423473358154,0.5736857652664185,1.0711542981908988
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/56.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/57.jpg,1,0.47395867109298706,0.5260413289070129,1.0257108061310585
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/58.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/agedb/59.jpg,1,0.5111808776855469,0.4888191223144531,0.9887559075064514
