img1_path,img2_path,true_label,cosine_similarity,cosine_distance,euclidean_distance
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/0.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/1.jpg,1,0.5108511447906494,0.4891488552093506,0.9890893338918892
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/2.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/3.jpg,1,0.8444404006004333,0.15555959939956665,0.5577806009526804
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/4.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/5.jpg,1,0.7421404123306274,0.25785958766937256,0.7181359031121791
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/6.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/7.jpg,1,0.7067770957946777,0.29322290420532227,0.7657974983052925
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/8.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/9.jpg,1,0.6627756953239441,0.3372243046760559,0.8212482020388914
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/10.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/11.jpg,1,0.5749421119689941,0.42505788803100586,0.9220172319767195
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/12.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/13.jpg,1,0.7156976461410522,0.28430235385894775,0.7540588224521317
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/14.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/15.jpg,1,0.5229405760765076,0.47705942392349243,0.976790073581312
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/16.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/17.jpg,1,0.5237202644348145,0.47627973556518555,0.9759915323046461
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/18.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/19.jpg,1,0.8100945353507996,0.18990546464920044,0.6162880246267981
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/20.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/21.jpg,1,0.6446149349212646,0.35538506507873535,0.8430718416347867
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/22.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/23.jpg,1,0.5343531370162964,0.4656468629837036,0.965035608652555
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/24.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/25.jpg,1,0.8186996579170227,0.1813003420829773,0.602163336783264
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/26.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/27.jpg,1,0.6595699787139893,0.34043002128601074,0.8251424377475816
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/28.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/29.jpg,1,0.7373837232589722,0.26261627674102783,0.7247292966908787
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/30.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/31.jpg,1,0.5024829506874084,0.49751704931259155,0.9975139591129455
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/32.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/33.jpg,1,0.8404278755187988,0.15957212448120117,0.5649285343850161
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/34.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/35.jpg,1,0.631946861743927,0.368053138256073,0.8579663609443823
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/36.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/37.jpg,1,0.761167585849762,0.23883241415023804,0.6911330033361712
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/38.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/39.jpg,1,0.6352084279060364,0.3647915720939636,0.8541563932839976
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/40.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/41.jpg,1,0.49451667070388794,0.5054833292961121,1.005468377718675
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/42.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/43.jpg,1,0.6950856447219849,0.30491435527801514,0.7809153030617535
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/44.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/45.jpg,1,0.6796096563339233,0.32039034366607666,0.8004877808762313
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/46.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/47.jpg,1,0.6175305247306824,0.3824694752693176,0.8746078838763319
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/48.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/49.jpg,1,0.5497446060180664,0.4502553939819336,0.9489524687590349
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/50.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/51.jpg,1,0.509645402431488,0.49035459756851196,0.9903076265166415
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/52.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/53.jpg,1,0.5734524726867676,0.4265475273132324,0.9236314495654989
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/54.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/55.jpg,1,0.4745788872241974,0.5254211127758026,1.0251059582070554
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/56.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/57.jpg,1,0.55399489402771,0.44600510597229004,0.9444629224827092
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/58.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/59.jpg,1,0.5793863534927368,0.4206136465072632,0.9171844378392638
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/60.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/61.jpg,1,0.5350366830825806,0.46496331691741943,0.9643270367644158
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/62.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/63.jpg,1,0.6974890232086182,0.30251097679138184,0.7778315714746757
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/64.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/65.jpg,1,0.5700867772102356,0.4299132227897644,0.9272682705557916
