img1_path,img2_path,true_label
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/0.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/1.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/2.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/3.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/4.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/5.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/6.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/7.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/8.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/9.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/10.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/11.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/12.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/13.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/14.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/15.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/16.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/17.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/18.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/19.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/20.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/21.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/22.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/23.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/24.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/25.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/26.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/27.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/28.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/29.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/30.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/31.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/32.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/33.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/34.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/35.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/36.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/37.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/38.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/39.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/40.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/41.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/42.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/43.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/44.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/45.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/46.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/47.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/48.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/49.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/50.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/51.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/52.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/53.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/54.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/55.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/56.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/57.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/58.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/59.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/60.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/61.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/62.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/63.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/64.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/65.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/66.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/67.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/68.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/69.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/70.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/71.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/72.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/73.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/74.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/75.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/76.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/aligned/lfw/77.jpg,1
